# generated by testdata/gen -- do not edit; run `make testdata`
# id	outcome	result	a	b
000763	ok	00000019,00000000,00000000,80010000	00000019,00000000,00000000,80010000	00000064,00000000,00000000,00020000
000764	ok	00000019,00000000,00000000,80010000	00000019,00000000,00000000,80010000	00002710,00000000,00000000,00040000
000765	ok	00000005,00000000,00000000,80000000	00000019,00000000,00000000,80010000	00000005,00000000,00000000,00010000
000766	ok	00000001,00000000,00000000,80000000	00000019,00000000,00000000,80010000	00000019,00000000,00000000,00010000
000767	ok	671c71c7,450cad4f,23e6e54c,801c0000	00000019,00000000,00000000,80010000	000000e1,00000000,00000000,00020000
000768	ok	00000005,00000000,00000000,00000000	00000019,00000000,00000000,80010000	00000005,00000000,00000000,80010000
000769	ok	00000001,00000000,00000000,00000000	00000019,00000000,00000000,80010000	00000019,00000000,00000000,80010000
000770	ok	00000000,00000000,00000000,80000000	00000019,00000000,00000000,80010000	ffffffff,ffffffff,ffffffff,00000000
000771	ok	00000000,00000000,00000000,00000000	00000019,00000000,00000000,80010000	ffffffff,ffffffff,ffffffff,80000000
000772	ok	a8000000,9b5c85f2,50c783eb,80000000	00000019,00000000,00000000,80010000	00000001,00000000,00000000,001c0000
000773	ok	a8000000,9b5c85f2,50c783eb,00000000	00000019,00000000,00000000,80010000	00000001,00000000,00000000,801c0000
000774	ok	0000002d,00000000,00000000,80020000	00000019,00000000,00000000,80010000	038e38e3,593f628d,b3827a7d,001c0000
000775	ok	00000000,00000000,00000000,80000000	00000019,00000000,00000000,80010000	fffffffe,ffffffff,ffffffff,00000000
000776	ok	00000386,00000000,00000000,801c0000	00000019,00000000,00000000,80010000	6fba1e6c,fe0145d0,5983a27b,00030000
000777	ok	80c704d0,01c36f0d,000001a7,001c0000	00000019,00000000,00000000,80010000	e9da2a3a,cf62ba73,6785aac3,80160000
000778	ok	0007dee8,00000000,00000000,001c0000	00000019,00000000,00000000,80010000	e91a115e,1d553718,0190e897,80040000
000779	ok	0007dee8,00000000,00000000,001c0000	00000019,00000000,00000000,80010000	1b04adac,255426f9,0fa915e7,80050000
000780	ok	ec2409df,50c783eb,00000000,801c0000	00000019,00000000,00000000,80010000	ffffffff,00000000,00000000,00000000
000781	ok	9b5c85f3,50c783eb,00000000,801c0000	00000019,00000000,00000000,80010000	00000000,00000001,00000000,00000000
000782	ok	50c783ec,00000000,00000000,801c0000	00000019,00000000,00000000,80010000	ffffffff,ffffffff,00000000,00000000
000783	ok	50c783ec,00000000,00000000,801c0000	00000019,00000000,00000000,80010000	00000000,00000000,00000001,00000000
000784	ok	a8000000,9b5c85f2,50c783eb,80000000	00000019,00000000,00000000,80010000	00000001,00000000,00000000,001c0000
000785	ok	a8000000,9b5c85f2,50c783eb,80000000	00000019,00000000,00000000,80010000	00000001,00000000,00000000,001c0000
000786	ok	00000002,00000000,00000000,801c0000	00000019,00000000,00000000,80010000	10000000,3e250261,204fce5e,00000000
000787	ok	b1726e11,a7b497ae,19b67e81,801c0000	00000019,00000000,00000000,80010000	0d750612,e682c320,0103ddcf,001a0000
000788	ok	2cab6ef1,0489f87e,3c7b509a,001c0000	00000019,00000000,00000000,80010000	0000342c,00000000,00000000,80040000
000789	ok	1ec4ec4f,eda9a21d,3e2351c8,801c0000	00000019,00000000,00000000,80010000	0000000d,00000000,00000000,00010000
000790	ok	a071c71c,ab27ec51,16704f4f,801c0000	00000019,00000000,00000000,80010000	00000024,00000000,00000000,00010000
000791	ok	c025faa4,e585eaba,00a7810b,801b0000	00000019,00000000,00000000,80010000	00bc614e,00000000,00000000,00060000
000792	ok	e1555555,0177c4f4,4350edef,80190000	00000019,00000000,00000000,80010000	0000000c,00000000,00000000,00040000
000793	ok	13234476,31f8d372,41761dbb,00190000	00000019,00000000,00000000,80010000	000004d2,00000000,00000000,80060000
000794	ok	e1555555,0177c4f4,4350edef,00170000	00000019,00000000,00000000,80010000	0000000c,00000000,00000000,80060000
000795	ok	45b8cc01,8c0e80fd,00002ae1,801c0000	00000019,00000000,00000000,80010000	499602d2,00000000,00000000,00040000
000796	ok	2dadd9a4,8c0d56a1,00002ae1,001c0000	00000019,00000000,00000000,80010000	499602d4,00000000,00000000,80040000
000797	ok	3c2fb073,b5aa62ef,0010c01a,801c0000	00000019,00000000,00000000,80010000	075bcd15,00000000,00000000,00050000
000798	ok	360dbdf7,0001eef5,00000000,801c0000	00000019,00000000,00000000,80010000	c56536c8,000029c7,00000000,00000000
000799	ok	908fa034,14bc4f5d,00000003,801b0000	00000019,00000000,00000000,80010000	029f31fd,00000000,00000000,00000000
000800	dividebyzero	-	ffffffff,ffffffff,ffffffff,00000000	00000000,00000000,00000000,00000000
000801	dividebyzero	-	ffffffff,ffffffff,ffffffff,00000000	00000000,00000000,00000000,80000000
000802	ok	ffffffff,ffffffff,ffffffff,00000000	ffffffff,ffffffff,ffffffff,00000000	00000001,00000000,00000000,00000000
000803	ok	ffffffff,ffffffff,ffffffff,80000000	ffffffff,ffffffff,ffffffff,00000000	00000001,00000000,00000000,80000000
000804	ok	00000000,00000000,80000000,00000000	ffffffff,ffffffff,ffffffff,00000000	00000002,00000000,00000000,00000000
000805	ok	00000000,00000000,80000000,80000000	ffffffff,ffffffff,ffffffff,00000000	00000002,00000000,00000000,80000000
000806	ok	ffffffff,ffffffff,ffffffff,00010000	ffffffff,ffffffff,ffffffff,00000000	0000000a,00000000,00000000,00000000
000807	overflow	-	ffffffff,ffffffff,ffffffff,00000000	00000001,00000000,00000000,00010000
000808	overflow	-	ffffffff,ffffffff,ffffffff,00000000	0000000b,00000000,00000000,00020000
000809	ok	ffffffff,ffffffff,ffffffff,00000000	ffffffff,ffffffff,ffffffff,00000000	0000000a,00000000,00000000,00010000
000810	ok	ffffffff,ffffffff,ffffffff,00000000	ffffffff,ffffffff,ffffffff,00000000	00000064,00000000,00000000,00020000
000811	ok	ffffffff,ffffffff,ffffffff,00000000	ffffffff,ffffffff,ffffffff,00000000	00002710,00000000,00000000,00040000
000812	overflow	-	ffffffff,ffffffff,ffffffff,00000000	00000005,00000000,00000000,00010000
000813	ok	66666666,66666666,66666666,00000000	ffffffff,ffffffff,ffffffff,00000000	00000019,00000000,00000000,00010000
000814	ok	1c71c71c,c71c71c7,71c71c71,00000000	ffffffff,ffffffff,ffffffff,00000000	000000e1,00000000,00000000,00020000
000815	overflow	-	ffffffff,ffffffff,ffffffff,00000000	00000005,00000000,00000000,80010000
000816	ok	66666666,66666666,66666666,80000000	ffffffff,ffffffff,ffffffff,00000000	00000019,00000000,00000000,80010000
000817	ok	00000001,00000000,00000000,00000000	ffffffff,ffffffff,ffffffff,00000000	ffffffff,ffffffff,ffffffff,00000000
000818	ok	00000001,00000000,00000000,80000000	ffffffff,ffffffff,ffffffff,00000000	ffffffff,ffffffff,ffffffff,80000000
000819	overflow	-	ffffffff,ffffffff,ffffffff,00000000	00000001,00000000,00000000,001c0000
000820	overflow	-	ffffffff,ffffffff,ffffffff,00000000	00000001,00000000,00000000,801c0000
000821	ok	e147ae14,47ae147a,2e147ae1,00000000	ffffffff,ffffffff,ffffffff,00000000	038e38e3,593f628d,b3827a7d,001c0000
000822	ok	00000001,00000000,00000000,00000000	ffffffff,ffffffff,ffffffff,00000000	fffffffe,ffffffff,ffffffff,00000000
000823	ok	f0ffe7f4,8a632892,5c6862a9,00190000	ffffffff,ffffffff,ffffffff,00000000	6fba1e6c,fe0145d0,5983a27b,00030000
000824	ok	052775c3,bd8b7382,4fe75ba3,80060000	ffffffff,ffffffff,ffffffff,00000000	e9da2a3a,cf62ba73,6785aac3,80160000
000825	ok	fdbfeb4d,6bf3f821,34d1d058,80160000	ffffffff,ffffffff,ffffffff,00000000	e91a115e,1d553718,0190e897,80040000
000826	ok	fdbfeb4d,6bf3f821,34d1d058,80160000	ffffffff,ffffffff,ffffffff,00000000	1b04adac,255426f9,0fa915e7,80050000
000827	ok	00000001,00000001,00000001,00000000	ffffffff,ffffffff,ffffffff,00000000	ffffffff,00000000,00000000,00000000
000828	ok	00000000,00000000,00000001,00000000	ffffffff,ffffffff,ffffffff,00000000	00000000,00000001,00000000,00000000
000829	ok	8ac72304,89e80000,8ac72304,00130000	ffffffff,ffffffff,ffffffff,00000000	ffffffff,ffffffff,00000000,00000000
000830	ok	ffffffff,89e7ffff,8ac72304,00130000	ffffffff,ffffffff,ffffffff,00000000	00000000,00000000,00000001,00000000
000831	overflow	-	ffffffff,ffffffff,ffffffff,00000000	00000001,00000000,00000000,001c0000
000832	overflow	-	ffffffff,ffffffff,ffffffff,00000000	00000001,00000000,00000000,001c0000
000833	ok	ffffffff,ffffffff,ffffffff,001c0000	ffffffff,ffffffff,ffffffff,00000000	10000000,3e250261,204fce5e,00000000
000834	ok	fe13ac03,27220a94,517cc1b7,00000000	ffffffff,ffffffff,ffffffff,00000000	0d750612,e682c320,0103ddcf,001a0000
000835	ok	433d4251,3d7d3399,bfac955a,80000000	ffffffff,ffffffff,ffffffff,00000000	0000342c,00000000,00000000,80040000
000836	ok	4ec4ec4e,ec4ec4ec,c4ec4ec4,00000000	ffffffff,ffffffff,ffffffff,00000000	0000000d,00000000,00000000,00010000
000837	ok	71c71c72,1c71c71c,471c71c7,00000000	ffffffff,ffffffff,ffffffff,00000000	00000024,00000000,00000000,00010000
000838	ok	d7693df1,0820d89d,cf5c2a13,00010000	ffffffff,ffffffff,ffffffff,00000000	00bc614e,00000000,00000000,00060000
000839	overflow	-	ffffffff,ffffffff,ffffffff,00000000	0000000c,00000000,00000000,00040000
000840	overflow	-	ffffffff,ffffffff,ffffffff,00000000	000004d2,00000000,00000000,80060000
000841	overflow	-	ffffffff,ffffffff,ffffffff,00000000	0000000c,00000000,00000000,80060000
000842	ok	9bd81d1d,6b0f6ea5,cf5c2915,00050000	ffffffff,ffffffff,ffffffff,00000000	499602d2,00000000,00000000,00040000
000843	ok	c12f9667,c847f62e,cf5c290f,80050000	ffffffff,ffffffff,ffffffff,00000000	499602d4,00000000,00000000,80040000
000844	ok	9bd81d1d,6b0f6ea5,cf5c2915,00030000	ffffffff,ffffffff,ffffffff,00000000	075bcd15,00000000,00000000,00050000
000845	ok	67bfa0c1,ecee78f2,37ba305b,000d0000	ffffffff,ffffffff,ffffffff,00000000	c56536c8,000029c7,00000000,00000000
000846	ok	623d3026,584afb30,3a32cb42,00070000	ffffffff,ffffffff,ffffffff,00000000	029f31fd,00000000,00000000,00000000
000847	dividebyzero	-	ffffffff,ffffffff,ffffffff,80000000	00000000,00000000,00000000,00000000
000848	dividebyzero	-	ffffffff,ffffffff,ffffffff,80000000	00000000,00000000,00000000,80000000
000849	ok	ffffffff,ffffffff,ffffffff,80000000	ffffffff,ffffffff,ffffffff,80000000	00000001,00000000,00000000,00000000
000850	ok	ffffffff,ffffffff,ffffffff,00000000	ffffffff,ffffffff,ffffffff,80000000	00000001,00000000,00000000,80000000
000851	ok	00000000,00000000,80000000,80000000	ffffffff,ffffffff,ffffffff,80000000	00000002,00000000,00000000,00000000
000852	ok	00000000,00000000,80000000,00000000	ffffffff,ffffffff,ffffffff,80000000	00000002,00000000,00000000,80000000
000853	ok	ffffffff,ffffffff,ffffffff,80010000	ffffffff,ffffffff,ffffffff,80000000	0000000a,00000000,00000000,00000000
000854	overflow	-	ffffffff,ffffffff,ffffffff,80000000	00000001,00000000,00000000,00010000
000855	overflow	-	ffffffff,ffffffff,ffffffff,80000000	0000000b,00000000,00000000,00020000
000856	ok	ffffffff,ffffffff,ffffffff,80000000	ffffffff,ffffffff,ffffffff,80000000	0000000a,00000000,00000000,00010000
000857	ok	ffffffff,ffffffff,ffffffff,80000000	ffffffff,ffffffff,ffffffff,80000000	00000064,00000000,00000000,00020000
000858	ok	ffffffff,ffffffff,ffffffff,80000000	ffffffff,ffffffff,ffffffff,80000000	00002710,00000000,00000000,00040000
000859	overflow	-	ffffffff,ffffffff,ffffffff,80000000	00000005,00000000,00000000,00010000
000860	ok	66666666,66666666,66666666,80000000	ffffffff,ffffffff,ffffffff,80000000	00000019,00000000,00000000,00010000
000861	ok	1c71c71c,c71c71c7,71c71c71,80000000	ffffffff,ffffffff,ffffffff,80000000	000000e1,00000000,00000000,00020000
000862	overflow	-	ffffffff,ffffffff,ffffffff,80000000	00000005,00000000,00000000,80010000
000863	ok	66666666,66666666,66666666,00000000	ffffffff,ffffffff,ffffffff,80000000	00000019,00000000,00000000,80010000
000864	ok	00000001,00000000,00000000,80000000	ffffffff,ffffffff,ffffffff,80000000	ffffffff,ffffffff,ffffffff,00000000
000865	ok	00000001,00000000,00000000,00000000	ffffffff,ffffffff,ffffffff,80000000	ffffffff,ffffffff,ffffffff,80000000
000866	overflow	-	ffffffff,ffffffff,ffffffff,80000000	00000001,00000000,00000000,001c0000
000867	overflow	-	ffffffff,ffffffff,ffffffff,80000000	00000001,00000000,00000000,801c0000
000868	ok	e147ae14,47ae147a,2e147ae1,80000000	ffffffff,ffffffff,ffffffff,80000000	038e38e3,593f628d,b3827a7d,001c0000
000869	ok	00000001,00000000,00000000,80000000	ffffffff,ffffffff,ffffffff,80000000	fffffffe,ffffffff,ffffffff,00000000
000870	ok	f0ffe7f4,8a632892,5c6862a9,80190000	ffffffff,ffffffff,ffffffff,80000000	6fba1e6c,fe0145d0,5983a27b,00030000
000871	ok	052775c3,bd8b7382,4fe75ba3,00060000	ffffffff,ffffffff,ffffffff,80000000	e9da2a3a,cf62ba73,6785aac3,80160000
000872	ok	fdbfeb4d,6bf3f821,34d1d058,00160000	ffffffff,ffffffff,ffffffff,80000000	e91a115e,1d553718,0190e897,80040000
000873	ok	fdbfeb4d,6bf3f821,34d1d058,00160000	ffffffff,ffffffff,ffffffff,80000000	1b04adac,255426f9,0fa915e7,80050000
000874	ok	00000001,00000001,00000001,80000000	ffffffff,ffffffff,ffffffff,80000000	ffffffff,00000000,00000000,00000000
000875	ok	00000000,00000000,00000001,80000000	ffffffff,ffffffff,ffffffff,80000000	00000000,00000001,00000000,00000000
000876	ok	8ac72304,89e80000,8ac72304,80130000	ffffffff,ffffffff,ffffffff,80000000	ffffffff,ffffffff,00000000,00000000
000877	ok	ffffffff,89e7ffff,8ac72304,80130000	ffffffff,ffffffff,ffffffff,80000000	00000000,00000000,00000001,00000000
000878	overflow	-	ffffffff,ffffffff,ffffffff,80000000	00000001,00000000,00000000,001c0000
000879	overflow	-	ffffffff,ffffffff,ffffffff,80000000	00000001,00000000,00000000,001c0000
000880	ok	ffffffff,ffffffff,ffffffff,801c0000	ffffffff,ffffffff,ffffffff,80000000	10000000,3e250261,204fce5e,00000000
000881	ok	fe13ac03,27220a94,517cc1b7,80000000	ffffffff,ffffffff,ffffffff,80000000	0d750612,e682c320,0103ddcf,001a0000
000882	ok	433d4251,3d7d3399,bfac955a,00000000	ffffffff,ffffffff,ffffffff,80000000	0000342c,00000000,00000000,80040000
000883	ok	4ec4ec4e,ec4ec4ec,c4ec4ec4,80000000	ffffffff,ffffffff,ffffffff,80000000	0000000d,00000000,00000000,00010000
000884	ok	71c71c72,1c71c71c,471c71c7,80000000	ffffffff,ffffffff,ffffffff,80000000	00000024,00000000,00000000,00010000
000885	ok	d7693df1,0820d89d,cf5c2a13,80010000	ffffffff,ffffffff,ffffffff,80000000	00bc614e,00000000,00000000,00060000
000886	overflow	-	ffffffff,ffffffff,ffffffff,80000000	0000000c,00000000,00000000,00040000
000887	overflow	-	ffffffff,ffffffff,ffffffff,80000000	000004d2,00000000,00000000,80060000
000888	overflow	-	ffffffff,ffffffff,ffffffff,80000000	0000000c,00000000,00000000,80060000
000889	ok	9bd81d1d,6b0f6ea5,cf5c2915,80050000	ffffffff,ffffffff,ffffffff,80000000	499602d2,00000000,00000000,00040000
000890	ok	c12f9667,c847f62e,cf5c290f,00050000	ffffffff,ffffffff,ffffffff,80000000	499602d4,00000000,00000000,80040000
000891	ok	9bd81d1d,6b0f6ea5,cf5c2915,80030000	ffffffff,ffffffff,ffffffff,80000000	075bcd15,00000000,00000000,00050000
000892	ok	67bfa0c1,ecee78f2,37ba305b,800d0000	ffffffff,ffffffff,ffffffff,80000000	c56536c8,000029c7,00000000,00000000
000893	ok	623d3026,584afb30,3a32cb42,80070000	ffffffff,ffffffff,ffffffff,80000000	029f31fd,00000000,00000000,00000000
000894	dividebyzero	-	00000001,00000000,00000000,001c0000	00000000,00000000,00000000,00000000
000895	dividebyzero	-	00000001,00000000,00000000,001c0000	00000000,00000000,00000000,80000000
000896	ok	00000001,00000000,00000000,001c0000	00000001,00000000,00000000,001c0000	00000001,00000000,00000000,00000000
000897	ok	00000001,00000000,00000000,801c0000	00000001,00000000,00000000,001c0000	00000001,00000000,00000000,80000000
000898	ok	00000000,00000000,00000000,00000000	00000001,00000000,00000000,001c0000	00000002,00000000,00000000,00000000
000899	ok	00000000,00000000,00000000,80000000	00000001,00000000,00000000,001c0000	00000002,00000000,00000000,80000000
000900	ok	00000000,00000000,00000000,00000000	00000001,00000000,00000000,001c0000	0000000a,00000000,00000000,00000000
000901	ok	00000001,00000000,00000000,001b0000	00000001,00000000,00000000,001c0000	00000001,00000000,00000000,00010000
000902	ok	00000009,00000000,00000000,001c0000	00000001,00000000,00000000,001c0000	0000000b,00000000,00000000,00020000
000903	ok	00000001,00000000,00000000,001c0000	00000001,00000000,00000000,001c0000	0000000a,00000000,00000000,00010000
000904	ok	00000001,00000000,00000000,001c0000	00000001,00000000,00000000,001c0000	00000064,00000000,00000000,00020000
000905	ok	00000001,00000000,00000000,001c0000	00000001,00000000,00000000,001c0000	00002710,00000000,00000000,00040000
000906	ok	00000002,00000000,00000000,001c0000	00000001,00000000,00000000,001c0000	00000005,00000000,00000000,00010000
000907	ok	00000000,00000000,00000000,00000000	00000001,00000000,00000000,001c0000	00000019,00000000,00000000,00010000
000908	ok	00000000,00000000,00000000,00000000	00000001,00000000,00000000,001c0000	000000e1,00000000,00000000,00020000
000909	ok	00000002,00000000,00000000,801c0000	00000001,00000000,00000000,001c0000	00000005,00000000,00000000,80010000
000910	ok	00000000,00000000,00000000,80000000	00000001,00000000,00000000,001c0000	00000019,00000000,00000000,80010000
000911	ok	00000000,00000000,00000000,00000000	00000001,00000000,00000000,001c0000	ffffffff,ffffffff,ffffffff,00000000
000912	ok	00000000,00000000,00000000,80000000	00000001,00000000,00000000,001c0000	ffffffff,ffffffff,ffffffff,80000000
000913	ok	00000001,00000000,00000000,00000000	00000001,00000000,00000000,001c0000	00000001,00000000,00000000,001c0000
000914	ok	00000001,00000000,00000000,80000000	00000001,00000000,00000000,001c0000	00000001,00000000,00000000,801c0000
000915	ok	00000000,00000000,00000000,00000000	00000001,00000000,00000000,001c0000	038e38e3,593f628d,b3827a7d,001c0000
000916	ok	00000000,00000000,00000000,00000000	00000001,00000000,00000000,001c0000	fffffffe,ffffffff,ffffffff,00000000
