# generated by testdata/gen -- do not edit; run `make testdata`
# id	outcome	result	a	b
000783	ok	00000019,00000000,00000000,80010000	00000019,00000000,00000000,80010000	00000000,00000000,00000001,00000000
000784	ok	00000000,00000000,00000000,801c0000	00000019,00000000,00000000,80010000	00000001,00000000,00000000,001c0000
000785	ok	00000000,00000000,00000000,801c0000	00000019,00000000,00000000,80010000	00000001,00000000,00000000,001c0000
000786	ok	00000019,00000000,00000000,80010000	00000019,00000000,00000000,80010000	10000000,3e250261,204fce5e,00000000
000787	ok	00000019,00000000,00000000,80010000	00000019,00000000,00000000,80010000	0d750612,e682c320,0103ddcf,001a0000
000788	ok	00002d7c,00000000,00000000,80040000	00000019,00000000,00000000,80010000	0000342c,00000000,00000000,80040000
000789	ok	0000000c,00000000,00000000,80010000	00000019,00000000,00000000,80010000	0000000d,00000000,00000000,00010000
000790	ok	00000019,00000000,00000000,80010000	00000019,00000000,00000000,80010000	00000024,00000000,00000000,00010000
000791	ok	00000019,00000000,00000000,80010000	00000019,00000000,00000000,80010000	00bc614e,00000000,00000000,00060000
000792	ok	00000004,00000000,00000000,80040000	00000019,00000000,00000000,80010000	0000000c,00000000,00000000,00040000
000793	ok	0000047e,00000000,00000000,80060000	00000019,00000000,00000000,80010000	000004d2,00000000,00000000,80060000
000794	ok	00000004,00000000,00000000,80060000	00000019,00000000,00000000,80010000	0000000c,00000000,00000000,80060000
000795	ok	00000019,00000000,00000000,80010000	00000019,00000000,00000000,80010000	499602d2,00000000,00000000,00040000
000796	ok	00000019,00000000,00000000,80010000	00000019,00000000,00000000,80010000	499602d4,00000000,00000000,80040000
000797	ok	00000019,00000000,00000000,80010000	00000019,00000000,00000000,80010000	075bcd15,00000000,00000000,00050000
000798	ok	00000019,00000000,00000000,80010000	00000019,00000000,00000000,80010000	c56536c8,000029c7,00000000,00000000
000799	ok	00000019,00000000,00000000,80010000	00000019,00000000,00000000,80010000	029f31fd,00000000,00000000,00000000
000800	dividebyzero	-	ffffffff,ffffffff,ffffffff,00000000	00000000,00000000,00000000,00000000
000801	dividebyzero	-	ffffffff,ffffffff,ffffffff,00000000	00000000,00000000,00000000,80000000
000802	ok	00000000,00000000,00000000,00000000	ffffffff,ffffffff,ffffffff,00000000	00000001,00000000,00000000,00000000
000803	ok	00000000,00000000,00000000,00000000	ffffffff,ffffffff,ffffffff,00000000	00000001,00000000,00000000,80000000
000804	ok	00000001,00000000,00000000,00000000	ffffffff,ffffffff,ffffffff,00000000	00000002,00000000,00000000,00000000
000805	ok	00000001,00000000,00000000,00000000	ffffffff,ffffffff,ffffffff,00000000	00000002,00000000,00000000,80000000
000806	ok	00000005,00000000,00000000,00000000	ffffffff,ffffffff,ffffffff,00000000	0000000a,00000000,00000000,00000000
000807	ok	00000000,00000000,00000000,00010000	ffffffff,ffffffff,ffffffff,00000000	00000001,00000000,00000000,00010000
000808	ok	00000008,00000000,00000000,00020000	ffffffff,ffffffff,ffffffff,00000000	0000000b,00000000,00000000,00020000
000809	ok	00000000,00000000,00000000,00010000	ffffffff,ffffffff,ffffffff,00000000	0000000a,00000000,00000000,00010000
000810	ok	00000000,00000000,00000000,00020000	ffffffff,ffffffff,ffffffff,00000000	00000064,00000000,00000000,00020000
000811	ok	00000000,00000000,00000000,00040000	ffffffff,ffffffff,ffffffff,00000000	00002710,00000000,00000000,00040000
000812	ok	00000000,00000000,00000000,00010000	ffffffff,ffffffff,ffffffff,00000000	00000005,00000000,00000000,00010000
000813	ok	00000000,00000000,00000000,00010000	ffffffff,ffffffff,ffffffff,00000000	00000019,00000000,00000000,00010000
000814	ok	00000000,00000000,00000000,00020000	ffffffff,ffffffff,ffffffff,00000000	000000e1,00000000,00000000,00020000
000815	ok	00000000,00000000,00000000,00010000	ffffffff,ffffffff,ffffffff,00000000	00000005,00000000,00000000,80010000
000816	ok	00000000,00000000,00000000,00010000	ffffffff,ffffffff,ffffffff,00000000	00000019,00000000,00000000,80010000
000817	ok	00000000,00000000,00000000,00000000	ffffffff,ffffffff,ffffffff,00000000	ffffffff,ffffffff,ffffffff,00000000
000818	ok	00000000,00000000,00000000,00000000	ffffffff,ffffffff,ffffffff,00000000	ffffffff,ffffffff,ffffffff,80000000
000819	ok	00000000,00000000,00000000,001c0000	ffffffff,ffffffff,ffffffff,00000000	00000001,00000000,00000000,001c0000
000820	ok	00000000,00000000,00000000,001c0000	ffffffff,ffffffff,ffffffff,00000000	00000001,00000000,00000000,801c0000
000821	ok	b4444444,012c9d90,4f73f18c,001c0000	ffffffff,ffffffff,ffffffff,00000000	038e38e3,593f628d,b3827a7d,001c0000
000822	ok	00000001,00000000,00000000,00000000	ffffffff,ffffffff,ffffffff,00000000	fffffffe,ffffffff,ffffffff,00000000
000823	ok	3c6e3bf4,47c95130,4ee86142,00030000	ffffffff,ffffffff,ffffffff,00000000	6fba1e6c,fe0145d0,5983a27b,00030000
000824	ok	0cb2b23c,89ba1fa3,4f4601b1,00160000	ffffffff,ffffffff,ffffffff,00000000	e9da2a3a,cf62ba73,6785aac3,80160000
000825	ok	1a01ceac,2cda93da,018c8305,00040000	ffffffff,ffffffff,ffffffff,00000000	e91a115e,1d553718,0190e897,80040000
000826	ok	041212b8,c089c685,0f7d1e33,00050000	ffffffff,ffffffff,ffffffff,00000000	1b04adac,255426f9,0fa915e7,80050000
000827	ok	00000000,00000000,00000000,00000000	ffffffff,ffffffff,ffffffff,00000000	ffffffff,00000000,00000000,00000000
000828	ok	ffffffff,00000000,00000000,00000000	ffffffff,ffffffff,ffffffff,00000000	00000000,00000001,00000000,00000000
000829	ok	ffffffff,00000000,00000000,00000000	ffffffff,ffffffff,ffffffff,00000000	ffffffff,ffffffff,00000000,00000000
000830	ok	ffffffff,ffffffff,00000000,00000000	ffffffff,ffffffff,ffffffff,00000000	00000000,00000000,00000001,00000000
000831	ok	00000000,00000000,00000000,001c0000	ffffffff,ffffffff,ffffffff,00000000	00000001,00000000,00000000,001c0000
000832	ok	00000000,00000000,00000000,001c0000	ffffffff,ffffffff,ffffffff,00000000	00000001,00000000,00000000,001c0000
000833	ok	8fffffff,4cfcef58,1dd15b6c,00000000	ffffffff,ffffffff,ffffffff,00000000	10000000,3e250261,204fce5e,00000000
000834	ok	11abdbdc,4c1591c5,01006efb,001a0000	ffffffff,ffffffff,ffffffff,00000000	0d750612,e682c320,0103ddcf,001a0000
000835	ok	00003330,00000000,00000000,00040000	ffffffff,ffffffff,ffffffff,00000000	0000342c,00000000,00000000,80040000
000836	ok	00000000,00000000,00000000,00010000	ffffffff,ffffffff,ffffffff,00000000	0000000d,00000000,00000000,00010000
000837	ok	00000012,00000000,00000000,00010000	ffffffff,ffffffff,ffffffff,00000000	00000024,00000000,00000000,00010000
000838	ok	005b365c,00000000,00000000,00060000	ffffffff,ffffffff,ffffffff,00000000	00bc614e,00000000,00000000,00060000
000839	ok	00000000,00000000,00000000,00040000	ffffffff,ffffffff,ffffffff,00000000	0000000c,00000000,00000000,00040000
000840	ok	00000014,00000000,00000000,00060000	ffffffff,ffffffff,ffffffff,00000000	000004d2,00000000,00000000,80060000
000841	ok	00000000,00000000,00000000,00060000	ffffffff,ffffffff,ffffffff,00000000	0000000c,00000000,00000000,80060000
000842	ok	17a9ae18,00000000,00000000,00040000	ffffffff,ffffffff,ffffffff,00000000	499602d2,00000000,00000000,00040000
000843	ok	3818595c,00000000,00000000,00040000	ffffffff,ffffffff,ffffffff,00000000	499602d4,00000000,00000000,80040000
000844	ok	01272a50,00000000,00000000,00050000	ffffffff,ffffffff,ffffffff,00000000	075bcd15,00000000,00000000,00050000
000845	ok	4ef2034f,000012b4,00000000,00000000	ffffffff,ffffffff,ffffffff,00000000	c56536c8,000029c7,00000000,00000000
000846	ok	00373e9d,00000000,00000000,00000000	ffffffff,ffffffff,ffffffff,00000000	029f31fd,00000000,00000000,00000000
000847	dividebyzero	-	ffffffff,ffffffff,ffffffff,80000000	00000000,00000000,00000000,00000000
000848	dividebyzero	-	ffffffff,ffffffff,ffffffff,80000000	00000000,00000000,00000000,80000000
000849	ok	00000000,00000000,00000000,80000000	ffffffff,ffffffff,ffffffff,80000000	00000001,00000000,00000000,00000000
000850	ok	00000000,00000000,00000000,80000000	ffffffff,ffffffff,ffffffff,80000000	00000001,00000000,00000000,80000000
000851	ok	00000001,00000000,00000000,80000000	ffffffff,ffffffff,ffffffff,80000000	00000002,00000000,00000000,00000000
000852	ok	00000001,00000000,00000000,80000000	ffffffff,ffffffff,ffffffff,80000000	00000002,00000000,00000000,80000000
000853	ok	00000005,00000000,00000000,80000000	ffffffff,ffffffff,ffffffff,80000000	0000000a,00000000,00000000,00000000
000854	ok	00000000,00000000,00000000,80010000	ffffffff,ffffffff,ffffffff,80000000	00000001,00000000,00000000,00010000
000855	ok	00000008,00000000,00000000,80020000	ffffffff,ffffffff,ffffffff,80000000	0000000b,00000000,00000000,00020000
000856	ok	00000000,00000000,00000000,80010000	ffffffff,ffffffff,ffffffff,80000000	0000000a,00000000,00000000,00010000
000857	ok	00000000,00000000,00000000,80020000	ffffffff,ffffffff,ffffffff,80000000	00000064,00000000,00000000,00020000
000858	ok	00000000,00000000,00000000,80040000	ffffffff,ffffffff,ffffffff,80000000	00002710,00000000,00000000,00040000
000859	ok	00000000,00000000,00000000,80010000	ffffffff,ffffffff,ffffffff,80000000	00000005,00000000,00000000,00010000
000860	ok	00000000,00000000,00000000,80010000	ffffffff,ffffffff,ffffffff,80000000	00000019,00000000,00000000,00010000
000861	ok	00000000,00000000,00000000,80020000	ffffffff,ffffffff,ffffffff,80000000	000000e1,00000000,00000000,00020000
000862	ok	00000000,00000000,00000000,80010000	ffffffff,ffffffff,ffffffff,80000000	00000005,00000000,00000000,80010000
000863	ok	00000000,00000000,00000000,80010000	ffffffff,ffffffff,ffffffff,80000000	00000019,00000000,00000000,80010000
000864	ok	00000000,00000000,00000000,80000000	ffffffff,ffffffff,ffffffff,80000000	ffffffff,ffffffff,ffffffff,00000000
000865	ok	00000000,00000000,00000000,80000000	ffffffff,ffffffff,ffffffff,80000000	ffffffff,ffffffff,ffffffff,80000000
000866	ok	00000000,00000000,00000000,801c0000	ffffffff,ffffffff,ffffffff,80000000	00000001,00000000,00000000,001c0000
000867	ok	00000000,00000000,00000000,801c0000	ffffffff,ffffffff,ffffffff,80000000	00000001,00000000,00000000,801c0000
000868	ok	b4444444,012c9d90,4f73f18c,801c0000	ffffffff,ffffffff,ffffffff,80000000	038e38e3,593f628d,b3827a7d,001c0000
000869	ok	00000001,00000000,00000000,80000000	ffffffff,ffffffff,ffffffff,80000000	fffffffe,ffffffff,ffffffff,00000000
000870	ok	3c6e3bf4,47c95130,4ee86142,80030000	ffffffff,ffffffff,ffffffff,80000000	6fba1e6c,fe0145d0,5983a27b,00030000
000871	ok	0cb2b23c,89ba1fa3,4f4601b1,80160000	ffffffff,ffffffff,ffffffff,80000000	e9da2a3a,cf62ba73,6785aac3,80160000
000872	ok	1a01ceac,2cda93da,018c8305,80040000	ffffffff,ffffffff,ffffffff,80000000	e91a115e,1d553718,0190e897,80040000
000873	ok	041212b8,c089c685,0f7d1e33,80050000	ffffffff,ffffffff,ffffffff,80000000	1b04adac,255426f9,0fa915e7,80050000
000874	ok	00000000,00000000,00000000,80000000	ffffffff,ffffffff,ffffffff,80000000	ffffffff,00000000,00000000,00000000
000875	ok	ffffffff,00000000,00000000,80000000	ffffffff,ffffffff,ffffffff,80000000	00000000,00000001,00000000,00000000
000876	ok	ffffffff,00000000,00000000,80000000	ffffffff,ffffffff,ffffffff,80000000	ffffffff,ffffffff,00000000,00000000
000877	ok	ffffffff,ffffffff,00000000,80000000	ffffffff,ffffffff,ffffffff,80000000	00000000,00000000,00000001,00000000
000878	ok	00000000,00000000,00000000,801c0000	ffffffff,ffffffff,ffffffff,80000000	00000001,00000000,00000000,001c0000
000879	ok	00000000,00000000,00000000,801c0000	ffffffff,ffffffff,ffffffff,80000000	00000001,00000000,00000000,001c0000
000880	ok	8fffffff,4cfcef58,1dd15b6c,80000000	ffffffff,ffffffff,ffffffff,80000000	10000000,3e250261,204fce5e,00000000
000881	ok	11abdbdc,4c1591c5,01006efb,801a0000	ffffffff,ffffffff,ffffffff,80000000	0d750612,e682c320,0103ddcf,001a0000
000882	ok	00003330,00000000,00000000,80040000	ffffffff,ffffffff,ffffffff,80000000	0000342c,00000000,00000000,80040000
000883	ok	00000000,00000000,00000000,80010000	ffffffff,ffffffff,ffffffff,80000000	0000000d,00000000,00000000,00010000
000884	ok	00000012,00000000,00000000,80010000	ffffffff,ffffffff,ffffffff,80000000	00000024,00000000,00000000,00010000
000885	ok	005b365c,00000000,00000000,80060000	ffffffff,ffffffff,ffffffff,80000000	00bc614e,00000000,00000000,00060000
000886	ok	00000000,00000000,00000000,80040000	ffffffff,ffffffff,ffffffff,80000000	0000000c,00000000,00000000,00040000
000887	ok	00000014,00000000,00000000,80060000	ffffffff,ffffffff,ffffffff,80000000	000004d2,00000000,00000000,80060000
000888	ok	00000000,00000000,00000000,80060000	ffffffff,ffffffff,ffffffff,80000000	0000000c,00000000,00000000,80060000
000889	ok	17a9ae18,00000000,00000000,80040000	ffffffff,ffffffff,ffffffff,80000000	499602d2,00000000,00000000,00040000
000890	ok	3818595c,00000000,00000000,80040000	ffffffff,ffffffff,ffffffff,80000000	499602d4,00000000,00000000,80040000
000891	ok	01272a50,00000000,00000000,80050000	ffffffff,ffffffff,ffffffff,80000000	075bcd15,00000000,00000000,00050000
000892	ok	4ef2034f,000012b4,00000000,80000000	ffffffff,ffffffff,ffffffff,80000000	c56536c8,000029c7,00000000,00000000
000893	ok	00373e9d,00000000,00000000,80000000	ffffffff,ffffffff,ffffffff,80000000	029f31fd,00000000,00000000,00000000
000894	dividebyzero	-	00000001,00000000,00000000,001c0000	00000000,00000000,00000000,00000000
000895	dividebyzero	-	00000001,00000000,00000000,001c0000	00000000,00000000,00000000,80000000
000896	ok	00000001,00000000,00000000,001c0000	00000001,00000000,00000000,001c0000	00000001,00000000,00000000,00000000
000897	ok	00000001,00000000,00000000,001c0000	00000001,00000000,00000000,001c0000	00000001,00000000,00000000,80000000
000898	ok	00000001,00000000,00000000,001c0000	00000001,00000000,00000000,001c0000	00000002,00000000,00000000,00000000
000899	ok	00000001,00000000,00000000,001c0000	00000001,00000000,00000000,001c0000	00000002,00000000,00000000,80000000
000900	ok	00000001,00000000,00000000,001c0000	00000001,00000000,00000000,001c0000	0000000a,00000000,00000000,00000000
000901	ok	00000001,00000000,00000000,001c0000	00000001,00000000,00000000,001c0000	00000001,00000000,00000000,00010000
000902	ok	00000001,00000000,00000000,001c0000	00000001,00000000,00000000,001c0000	0000000b,00000000,00000000,00020000
000903	ok	00000001,00000000,00000000,001c0000	00000001,00000000,00000000,001c0000	0000000a,00000000,00000000,00010000
000904	ok	00000001,00000000,00000000,001c0000	00000001,00000000,00000000,001c0000	00000064,00000000,00000000,00020000
000905	ok	00000001,00000000,00000000,001c0000	00000001,00000000,00000000,001c0000	00002710,00000000,00000000,00040000
000906	ok	00000001,00000000,00000000,001c0000	00000001,00000000,00000000,001c0000	00000005,00000000,00000000,00010000
000907	ok	00000001,00000000,00000000,001c0000	00000001,00000000,00000000,001c0000	00000019,00000000,00000000,00010000
000908	ok	00000001,00000000,00000000,001c0000	00000001,00000000,00000000,001c0000	000000e1,00000000,00000000,00020000
000909	ok	00000001,00000000,00000000,001c0000	00000001,00000000,00000000,001c0000	00000005,00000000,00000000,80010000
000910	ok	00000001,00000000,00000000,001c0000	00000001,00000000,00000000,001c0000	00000019,00000000,00000000,80010000
000911	ok	00000001,00000000,00000000,001c0000	00000001,00000000,00000000,001c0000	ffffffff,ffffffff,ffffffff,00000000
000912	ok	00000001,00000000,00000000,001c0000	00000001,00000000,00000000,001c0000	ffffffff,ffffffff,ffffffff,80000000
000913	ok	00000000,00000000,00000000,001c0000	00000001,00000000,00000000,001c0000	00000001,00000000,00000000,001c0000
000914	ok	00000000,00000000,00000000,001c0000	00000001,00000000,00000000,001c0000	00000001,00000000,00000000,801c0000
000915	ok	00000001,00000000,00000000,001c0000	00000001,00000000,00000000,001c0000	038e38e3,593f628d,b3827a7d,001c0000
000916	ok	00000001,00000000,00000000,001c0000	00000001,00000000,00000000,001c0000	fffffffe,ffffffff,ffffffff,00000000
000917	ok	00000001,00000000,00000000,001c0000	00000001,00000000,00000000,001c0000	6fba1e6c,fe0145d0,5983a27b,00030000
000918	ok	00000001,00000000,00000000,001c0000	00000001,00000000,00000000,001c0000	e9da2a3a,cf62ba73,6785aac3,80160000
000919	ok	00000001,00000000,00000000,001c0000	00000001,00000000,00000000,001c0000	e91a115e,1d553718,0190e897,80040000
