# generated by testdata/gen -- do not edit; run `make testdata`
# id	outcome	result	a	format	culture
007289	ok	(\u00a479,228,162,514,264,337,593,543,950,335.0000000)	ffffffff,ffffffff,ffffffff,80000000	C7	invariant
007290	ok	-$79,228,162,514,264,337,593,543,950,335.0000000	ffffffff,ffffffff,ffffffff,80000000	C7	en-US
007291	ok	(\u00a479,228,162,514,264,337,593,543,950,335.00000000)	ffffffff,ffffffff,ffffffff,80000000	C8	invariant
007292	ok	-$79,228,162,514,264,337,593,543,950,335.00000000	ffffffff,ffffffff,ffffffff,80000000	C8	en-US
007293	ok	(\u00a479,228,162,514,264,337,593,543,950,335.000000000)	ffffffff,ffffffff,ffffffff,80000000	C9	invariant
007294	ok	-$79,228,162,514,264,337,593,543,950,335.000000000	ffffffff,ffffffff,ffffffff,80000000	C9	en-US
007295	ok	(\u00a479,228,162,514,264,337,593,543,950,335.000000000000000)	ffffffff,ffffffff,ffffffff,80000000	C15	invariant
007296	ok	-$79,228,162,514,264,337,593,543,950,335.000000000000000	ffffffff,ffffffff,ffffffff,80000000	C15	en-US
007297	ok	(\u00a479,228,162,514,264,337,593,543,950,335.0000000000000000000000000000)	ffffffff,ffffffff,ffffffff,80000000	C28	invariant
007298	ok	-$79,228,162,514,264,337,593,543,950,335.0000000000000000000000000000	ffffffff,ffffffff,ffffffff,80000000	C28	en-US
007299	ok	(\u00a479,228,162,514,264,337,593,543,950,335.000000000000000000000000000000)	ffffffff,ffffffff,ffffffff,80000000	C30	invariant
007300	ok	-$79,228,162,514,264,337,593,543,950,335.000000000000000000000000000000	ffffffff,ffffffff,ffffffff,80000000	C30	en-US
007301	ok	(\u00a479,228,162,514,264,337,593,543,950,335.00)	ffffffff,ffffffff,ffffffff,80000000	c	invariant
007302	ok	-$79,228,162,514,264,337,593,543,950,335.00	ffffffff,ffffffff,ffffffff,80000000	c	en-US
007303	ok	(\u00a479,228,162,514,264,337,593,543,950,335)	ffffffff,ffffffff,ffffffff,80000000	c0	invariant
007304	ok	-$79,228,162,514,264,337,593,543,950,335	ffffffff,ffffffff,ffffffff,80000000	c0	en-US
007305	ok	(\u00a479,228,162,514,264,337,593,543,950,335.0)	ffffffff,ffffffff,ffffffff,80000000	c1	invariant
007306	ok	-$79,228,162,514,264,337,593,543,950,335.0	ffffffff,ffffffff,ffffffff,80000000	c1	en-US
007307	ok	(\u00a479,228,162,514,264,337,593,543,950,335.00)	ffffffff,ffffffff,ffffffff,80000000	c2	invariant
007308	ok	-$79,228,162,514,264,337,593,543,950,335.00	ffffffff,ffffffff,ffffffff,80000000	c2	en-US
007309	ok	(\u00a479,228,162,514,264,337,593,543,950,335.000)	ffffffff,ffffffff,ffffffff,80000000	c3	invariant
007310	ok	-$79,228,162,514,264,337,593,543,950,335.000	ffffffff,ffffffff,ffffffff,80000000	c3	en-US
007311	ok	(\u00a479,228,162,514,264,337,593,543,950,335.0000)	ffffffff,ffffffff,ffffffff,80000000	c4	invariant
007312	ok	-$79,228,162,514,264,337,593,543,950,335.0000	ffffffff,ffffffff,ffffffff,80000000	c4	en-US
007313	ok	(\u00a479,228,162,514,264,337,593,543,950,335.00000)	ffffffff,ffffffff,ffffffff,80000000	c5	invariant
007314	ok	-$79,228,162,514,264,337,593,543,950,335.00000	ffffffff,ffffffff,ffffffff,80000000	c5	en-US
007315	ok	(\u00a479,228,162,514,264,337,593,543,950,335.000000)	ffffffff,ffffffff,ffffffff,80000000	c6	invariant
007316	ok	-$79,228,162,514,264,337,593,543,950,335.000000	ffffffff,ffffffff,ffffffff,80000000	c6	en-US
007317	ok	(\u00a479,228,162,514,264,337,593,543,950,335.0000000)	ffffffff,ffffffff,ffffffff,80000000	c7	invariant
007318	ok	-$79,228,162,514,264,337,593,543,950,335.0000000	ffffffff,ffffffff,ffffffff,80000000	c7	en-US
007319	ok	(\u00a479,228,162,514,264,337,593,543,950,335.00000000)	ffffffff,ffffffff,ffffffff,80000000	c8	invariant
007320	ok	-$79,228,162,514,264,337,593,543,950,335.00000000	ffffffff,ffffffff,ffffffff,80000000	c8	en-US
007321	ok	(\u00a479,228,162,514,264,337,593,543,950,335.000000000)	ffffffff,ffffffff,ffffffff,80000000	c9	invariant
007322	ok	-$79,228,162,514,264,337,593,543,950,335.000000000	ffffffff,ffffffff,ffffffff,80000000	c9	en-US
007323	ok	(\u00a479,228,162,514,264,337,593,543,950,335.000000000000000)	ffffffff,ffffffff,ffffffff,80000000	c15	invariant
007324	ok	-$79,228,162,514,264,337,593,543,950,335.000000000000000	ffffffff,ffffffff,ffffffff,80000000	c15	en-US
007325	ok	(\u00a479,228,162,514,264,337,593,543,950,335.0000000000000000000000000000)	ffffffff,ffffffff,ffffffff,80000000	c28	invariant
007326	ok	-$79,228,162,514,264,337,593,543,950,335.0000000000000000000000000000	ffffffff,ffffffff,ffffffff,80000000	c28	en-US
007327	ok	(\u00a479,228,162,514,264,337,593,543,950,335.000000000000000000000000000000)	ffffffff,ffffffff,ffffffff,80000000	c30	invariant
007328	ok	-$79,228,162,514,264,337,593,543,950,335.000000000000000000000000000000	ffffffff,ffffffff,ffffffff,80000000	c30	en-US
007329	ok	-7.922816E+028	ffffffff,ffffffff,ffffffff,80000000	E	invariant
007330	ok	-7.922816E+028	ffffffff,ffffffff,ffffffff,80000000	E	en-US
007331	ok	-8E+028	ffffffff,ffffffff,ffffffff,80000000	E0	invariant
007332	ok	-8E+028	ffffffff,ffffffff,ffffffff,80000000	E0	en-US
007333	ok	-7.9E+028	ffffffff,ffffffff,ffffffff,80000000	E1	invariant
007334	ok	-7.9E+028	ffffffff,ffffffff,ffffffff,80000000	E1	en-US
007335	ok	-7.92E+028	ffffffff,ffffffff,ffffffff,80000000	E2	invariant
007336	ok	-7.92E+028	ffffffff,ffffffff,ffffffff,80000000	E2	en-US
007337	ok	-7.923E+028	ffffffff,ffffffff,ffffffff,80000000	E3	invariant
007338	ok	-7.923E+028	ffffffff,ffffffff,ffffffff,80000000	E3	en-US
007339	ok	-7.9228E+028	ffffffff,ffffffff,ffffffff,80000000	E4	invariant
007340	ok	-7.9228E+028	ffffffff,ffffffff,ffffffff,80000000	E4	en-US
007341	ok	-7.92282E+028	ffffffff,ffffffff,ffffffff,80000000	E5	invariant
007342	ok	-7.92282E+028	ffffffff,ffffffff,ffffffff,80000000	E5	en-US
007343	ok	-7.922816E+028	ffffffff,ffffffff,ffffffff,80000000	E6	invariant
007344	ok	-7.922816E+028	ffffffff,ffffffff,ffffffff,80000000	E6	en-US
007345	ok	-7.9228163E+028	ffffffff,ffffffff,ffffffff,80000000	E7	invariant
007346	ok	-7.9228163E+028	ffffffff,ffffffff,ffffffff,80000000	E7	en-US
007347	ok	-7.92281625E+028	ffffffff,ffffffff,ffffffff,80000000	E8	invariant
007348	ok	-7.92281625E+028	ffffffff,ffffffff,ffffffff,80000000	E8	en-US
007349	ok	-7.922816251E+028	ffffffff,ffffffff,ffffffff,80000000	E9	invariant
007350	ok	-7.922816251E+028	ffffffff,ffffffff,ffffffff,80000000	E9	en-US
007351	ok	-7.922816251426434E+028	ffffffff,ffffffff,ffffffff,80000000	E15	invariant
007352	ok	-7.922816251426434E+028	ffffffff,ffffffff,ffffffff,80000000	E15	en-US
007353	ok	-7.9228162514264337593543950335E+028	ffffffff,ffffffff,ffffffff,80000000	E28	invariant
007354	ok	-7.9228162514264337593543950335E+028	ffffffff,ffffffff,ffffffff,80000000	E28	en-US
007355	ok	-7.922816251426433759354395033500E+028	ffffffff,ffffffff,ffffffff,80000000	E30	invariant
007356	ok	-7.922816251426433759354395033500E+028	ffffffff,ffffffff,ffffffff,80000000	E30	en-US
007357	ok	-7.922816e+028	ffffffff,ffffffff,ffffffff,80000000	e	invariant
007358	ok	-7.922816e+028	ffffffff,ffffffff,ffffffff,80000000	e	en-US
007359	ok	-8e+028	ffffffff,ffffffff,ffffffff,80000000	e0	invariant
007360	ok	-8e+028	ffffffff,ffffffff,ffffffff,80000000	e0	en-US
007361	ok	-7.9e+028	ffffffff,ffffffff,ffffffff,80000000	e1	invariant
007362	ok	-7.9e+028	ffffffff,ffffffff,ffffffff,80000000	e1	en-US
007363	ok	-7.92e+028	ffffffff,ffffffff,ffffffff,80000000	e2	invariant
007364	ok	-7.92e+028	ffffffff,ffffffff,ffffffff,80000000	e2	en-US
007365	ok	-7.923e+028	ffffffff,ffffffff,ffffffff,80000000	e3	invariant
007366	ok	-7.923e+028	ffffffff,ffffffff,ffffffff,80000000	e3	en-US
007367	ok	-7.9228e+028	ffffffff,ffffffff,ffffffff,80000000	e4	invariant
007368	ok	-7.9228e+028	ffffffff,ffffffff,ffffffff,80000000	e4	en-US
007369	ok	-7.92282e+028	ffffffff,ffffffff,ffffffff,80000000	e5	invariant
007370	ok	-7.92282e+028	ffffffff,ffffffff,ffffffff,80000000	e5	en-US
007371	ok	-7.922816e+028	ffffffff,ffffffff,ffffffff,80000000	e6	invariant
007372	ok	-7.922816e+028	ffffffff,ffffffff,ffffffff,80000000	e6	en-US
007373	ok	-7.9228163e+028	ffffffff,ffffffff,ffffffff,80000000	e7	invariant
007374	ok	-7.9228163e+028	ffffffff,ffffffff,ffffffff,80000000	e7	en-US
007375	ok	-7.92281625e+028	ffffffff,ffffffff,ffffffff,80000000	e8	invariant
007376	ok	-7.92281625e+028	ffffffff,ffffffff,ffffffff,80000000	e8	en-US
007377	ok	-7.922816251e+028	ffffffff,ffffffff,ffffffff,80000000	e9	invariant
007378	ok	-7.922816251e+028	ffffffff,ffffffff,ffffffff,80000000	e9	en-US
007379	ok	-7.922816251426434e+028	ffffffff,ffffffff,ffffffff,80000000	e15	invariant
007380	ok	-7.922816251426434e+028	ffffffff,ffffffff,ffffffff,80000000	e15	en-US
007381	ok	-7.9228162514264337593543950335e+028	ffffffff,ffffffff,ffffffff,80000000	e28	invariant
007382	ok	-7.9228162514264337593543950335e+028	ffffffff,ffffffff,ffffffff,80000000	e28	en-US
007383	ok	-7.922816251426433759354395033500e+028	ffffffff,ffffffff,ffffffff,80000000	e30	invariant
007384	ok	-7.922816251426433759354395033500e+028	ffffffff,ffffffff,ffffffff,80000000	e30	en-US
007385	ok	-79228162514264337593543950335.00	ffffffff,ffffffff,ffffffff,80000000	F	invariant
007386	ok	-79228162514264337593543950335.000	ffffffff,ffffffff,ffffffff,80000000	F	en-US
007387	ok	-79228162514264337593543950335	ffffffff,ffffffff,ffffffff,80000000	F0	invariant
007388	ok	-79228162514264337593543950335	ffffffff,ffffffff,ffffffff,80000000	F0	en-US
007389	ok	-79228162514264337593543950335.0	ffffffff,ffffffff,ffffffff,80000000	F1	invariant
007390	ok	-79228162514264337593543950335.0	ffffffff,ffffffff,ffffffff,80000000	F1	en-US
007391	ok	-79228162514264337593543950335.00	ffffffff,ffffffff,ffffffff,80000000	F2	invariant
007392	ok	-79228162514264337593543950335.00	ffffffff,ffffffff,ffffffff,80000000	F2	en-US
007393	ok	-79228162514264337593543950335.000	ffffffff,ffffffff,ffffffff,80000000	F3	invariant
007394	ok	-79228162514264337593543950335.000	ffffffff,ffffffff,ffffffff,80000000	F3	en-US
007395	ok	-79228162514264337593543950335.0000	ffffffff,ffffffff,ffffffff,80000000	F4	invariant
007396	ok	-79228162514264337593543950335.0000	ffffffff,ffffffff,ffffffff,80000000	F4	en-US
007397	ok	-79228162514264337593543950335.00000	ffffffff,ffffffff,ffffffff,80000000	F5	invariant
007398	ok	-79228162514264337593543950335.00000	ffffffff,ffffffff,ffffffff,80000000	F5	en-US
007399	ok	-79228162514264337593543950335.000000	ffffffff,ffffffff,ffffffff,80000000	F6	invariant
007400	ok	-79228162514264337593543950335.000000	ffffffff,ffffffff,ffffffff,80000000	F6	en-US
007401	ok	-79228162514264337593543950335.0000000	ffffffff,ffffffff,ffffffff,80000000	F7	invariant
007402	ok	-79228162514264337593543950335.0000000	ffffffff,ffffffff,ffffffff,80000000	F7	en-US
007403	ok	-79228162514264337593543950335.00000000	ffffffff,ffffffff,ffffffff,80000000	F8	invariant
007404	ok	-79228162514264337593543950335.00000000	ffffffff,ffffffff,ffffffff,80000000	F8	en-US
007405	ok	-79228162514264337593543950335.000000000	ffffffff,ffffffff,ffffffff,80000000	F9	invariant
007406	ok	-79228162514264337593543950335.000000000	ffffffff,ffffffff,ffffffff,80000000	F9	en-US
007407	ok	-79228162514264337593543950335.000000000000000	ffffffff,ffffffff,ffffffff,80000000	F15	invariant
007408	ok	-79228162514264337593543950335.000000000000000	ffffffff,ffffffff,ffffffff,80000000	F15	en-US
007409	ok	-79228162514264337593543950335.0000000000000000000000000000	ffffffff,ffffffff,ffffffff,80000000	F28	invariant
007410	ok	-79228162514264337593543950335.0000000000000000000000000000	ffffffff,ffffffff,ffffffff,80000000	F28	en-US
007411	ok	-79228162514264337593543950335.000000000000000000000000000000	ffffffff,ffffffff,ffffffff,80000000	F30	invariant
007412	ok	-79228162514264337593543950335.000000000000000000000000000000	ffffffff,ffffffff,ffffffff,80000000	F30	en-US
007413	ok	-79228162514264337593543950335.00	ffffffff,ffffffff,ffffffff,80000000	f	invariant
007414	ok	-79228162514264337593543950335.000	ffffffff,ffffffff,ffffffff,80000000	f	en-US
007415	ok	-79228162514264337593543950335	ffffffff,ffffffff,ffffffff,80000000	f0	invariant
007416	ok	-79228162514264337593543950335	ffffffff,ffffffff,ffffffff,80000000	f0	en-US
007417	ok	-79228162514264337593543950335.0	ffffffff,ffffffff,ffffffff,80000000	f1	invariant
007418	ok	-79228162514264337593543950335.0	ffffffff,ffffffff,ffffffff,80000000	f1	en-US
007419	ok	-79228162514264337593543950335.00	ffffffff,ffffffff,ffffffff,80000000	f2	invariant
007420	ok	-79228162514264337593543950335.00	ffffffff,ffffffff,ffffffff,80000000	f2	en-US
007421	ok	-79228162514264337593543950335.000	ffffffff,ffffffff,ffffffff,80000000	f3	invariant
007422	ok	-79228162514264337593543950335.000	ffffffff,ffffffff,ffffffff,80000000	f3	en-US
007423	ok	-79228162514264337593543950335.0000	ffffffff,ffffffff,ffffffff,80000000	f4	invariant
007424	ok	-79228162514264337593543950335.0000	ffffffff,ffffffff,ffffffff,80000000	f4	en-US
007425	ok	-79228162514264337593543950335.00000	ffffffff,ffffffff,ffffffff,80000000	f5	invariant
007426	ok	-79228162514264337593543950335.00000	ffffffff,ffffffff,ffffffff,80000000	f5	en-US
007427	ok	-79228162514264337593543950335.000000	ffffffff,ffffffff,ffffffff,80000000	f6	invariant
007428	ok	-79228162514264337593543950335.000000	ffffffff,ffffffff,ffffffff,80000000	f6	en-US
007429	ok	-79228162514264337593543950335.0000000	ffffffff,ffffffff,ffffffff,80000000	f7	invariant
007430	ok	-79228162514264337593543950335.0000000	ffffffff,ffffffff,ffffffff,80000000	f7	en-US
007431	ok	-79228162514264337593543950335.00000000	ffffffff,ffffffff,ffffffff,80000000	f8	invariant
007432	ok	-79228162514264337593543950335.00000000	ffffffff,ffffffff,ffffffff,80000000	f8	en-US
007433	ok	-79228162514264337593543950335.000000000	ffffffff,ffffffff,ffffffff,80000000	f9	invariant
007434	ok	-79228162514264337593543950335.000000000	ffffffff,ffffffff,ffffffff,80000000	f9	en-US
007435	ok	-79228162514264337593543950335.000000000000000	ffffffff,ffffffff,ffffffff,80000000	f15	invariant
007436	ok	-79228162514264337593543950335.000000000000000	ffffffff,ffffffff,ffffffff,80000000	f15	en-US
007437	ok	-79228162514264337593543950335.0000000000000000000000000000	ffffffff,ffffffff,ffffffff,80000000	f28	invariant
007438	ok	-79228162514264337593543950335.0000000000000000000000000000	ffffffff,ffffffff,ffffffff,80000000	f28	en-US
007439	ok	-79228162514264337593543950335.000000000000000000000000000000	ffffffff,ffffffff,ffffffff,80000000	f30	invariant
007440	ok	-79228162514264337593543950335.000000000000000000000000000000	ffffffff,ffffffff,ffffffff,80000000	f30	en-US
007441	ok	-79228162514264337593543950335	ffffffff,ffffffff,ffffffff,80000000	G	invariant
007442	ok	-79228162514264337593543950335	ffffffff,ffffffff,ffffffff,80000000	G	en-US
007443	ok	-79228162514264337593543950335	ffffffff,ffffffff,ffffffff,80000000	G0	invariant
007444	ok	-79228162514264337593543950335	ffffffff,ffffffff,ffffffff,80000000	G0	en-US
007445	ok	-8E+28	ffffffff,ffffffff,ffffffff,80000000	G1	invariant
007446	ok	-8E+28	ffffffff,ffffffff,ffffffff,80000000	G1	en-US
007447	ok	-7.9E+28	ffffffff,ffffffff,ffffffff,80000000	G2	invariant
007448	ok	-7.9E+28	ffffffff,ffffffff,ffffffff,80000000	G2	en-US
007449	ok	-7.92E+28	ffffffff,ffffffff,ffffffff,80000000	G3	invariant
007450	ok	-7.92E+28	ffffffff,ffffffff,ffffffff,80000000	G3	en-US
007451	ok	-7.923E+28	ffffffff,ffffffff,ffffffff,80000000	G4	invariant
007452	ok	-7.923E+28	ffffffff,ffffffff,ffffffff,80000000	G4	en-US
007453	ok	-7.9228E+28	ffffffff,ffffffff,ffffffff,80000000	G5	invariant
007454	ok	-7.9228E+28	ffffffff,ffffffff,ffffffff,80000000	G5	en-US
007455	ok	-7.92282E+28	ffffffff,ffffffff,ffffffff,80000000	G6	invariant
007456	ok	-7.92282E+28	ffffffff,ffffffff,ffffffff,80000000	G6	en-US
007457	ok	-7.922816E+28	ffffffff,ffffffff,ffffffff,80000000	G7	invariant
007458	ok	-7.922816E+28	ffffffff,ffffffff,ffffffff,80000000	G7	en-US
007459	ok	-7.9228163E+28	ffffffff,ffffffff,ffffffff,80000000	G8	invariant
007460	ok	-7.9228163E+28	ffffffff,ffffffff,ffffffff,80000000	G8	en-US
007461	ok	-7.92281625E+28	ffffffff,ffffffff,ffffffff,80000000	G9	invariant
007462	ok	-7.92281625E+28	ffffffff,ffffffff,ffffffff,80000000	G9	en-US
007463	ok	-7.92281625142643E+28	ffffffff,ffffffff,ffffffff,80000000	G15	invariant
007464	ok	-7.92281625142643E+28	ffffffff,ffffffff,ffffffff,80000000	G15	en-US
007465	ok	-7.922816251426433759354395034E+28	ffffffff,ffffffff,ffffffff,80000000	G28	invariant
007466	ok	-7.922816251426433759354395034E+28	ffffffff,ffffffff,ffffffff,80000000	G28	en-US
007467	ok	-79228162514264337593543950335	ffffffff,ffffffff,ffffffff,80000000	G30	invariant
007468	ok	-79228162514264337593543950335	ffffffff,ffffffff,ffffffff,80000000	G30	en-US
007469	ok	-79228162514264337593543950335	ffffffff,ffffffff,ffffffff,80000000	g	invariant
007470	ok	-79228162514264337593543950335	ffffffff,ffffffff,ffffffff,80000000	g	en-US
007471	ok	-79228162514264337593543950335	ffffffff,ffffffff,ffffffff,80000000	g0	invariant
007472	ok	-79228162514264337593543950335	ffffffff,ffffffff,ffffffff,80000000	g0	en-US
007473	ok	-8e+28	ffffffff,ffffffff,ffffffff,80000000	g1	invariant
007474	ok	-8e+28	ffffffff,ffffffff,ffffffff,80000000	g1	en-US
007475	ok	-7.9e+28	ffffffff,ffffffff,ffffffff,80000000	g2	invariant
007476	ok	-7.9e+28	ffffffff,ffffffff,ffffffff,80000000	g2	en-US
007477	ok	-7.92e+28	ffffffff,ffffffff,ffffffff,80000000	g3	invariant
007478	ok	-7.92e+28	ffffffff,ffffffff,ffffffff,80000000	g3	en-US
007479	ok	-7.923e+28	ffffffff,ffffffff,ffffffff,80000000	g4	invariant
007480	ok	-7.923e+28	ffffffff,ffffffff,ffffffff,80000000	g4	en-US
007481	ok	-7.9228e+28	ffffffff,ffffffff,ffffffff,80000000	g5	invariant
007482	ok	-7.9228e+28	ffffffff,ffffffff,ffffffff,80000000	g5	en-US
007483	ok	-7.92282e+28	ffffffff,ffffffff,ffffffff,80000000	g6	invariant
007484	ok	-7.92282e+28	ffffffff,ffffffff,ffffffff,80000000	g6	en-US
007485	ok	-7.922816e+28	ffffffff,ffffffff,ffffffff,80000000	g7	invariant
007486	ok	-7.922816e+28	ffffffff,ffffffff,ffffffff,80000000	g7	en-US
007487	ok	-7.9228163e+28	ffffffff,ffffffff,ffffffff,80000000	g8	invariant
007488	ok	-7.9228163e+28	ffffffff,ffffffff,ffffffff,80000000	g8	en-US
007489	ok	-7.92281625e+28	ffffffff,ffffffff,ffffffff,80000000	g9	invariant
007490	ok	-7.92281625e+28	ffffffff,ffffffff,ffffffff,80000000	g9	en-US
007491	ok	-7.92281625142643e+28	ffffffff,ffffffff,ffffffff,80000000	g15	invariant
007492	ok	-7.92281625142643e+28	ffffffff,ffffffff,ffffffff,80000000	g15	en-US
007493	ok	-7.922816251426433759354395034e+28	ffffffff,ffffffff,ffffffff,80000000	g28	invariant
007494	ok	-7.922816251426433759354395034e+28	ffffffff,ffffffff,ffffffff,80000000	g28	en-US
007495	ok	-79228162514264337593543950335	ffffffff,ffffffff,ffffffff,80000000	g30	invariant
007496	ok	-79228162514264337593543950335	ffffffff,ffffffff,ffffffff,80000000	g30	en-US
007497	ok	-79,228,162,514,264,337,593,543,950,335.00	ffffffff,ffffffff,ffffffff,80000000	N	invariant
007498	ok	-79,228,162,514,264,337,593,543,950,335.000	ffffffff,ffffffff,ffffffff,80000000	N	en-US
007499	ok	-79,228,162,514,264,337,593,543,950,335	ffffffff,ffffffff,ffffffff,80000000	N0	invariant
007500	ok	-79,228,162,514,264,337,593,543,950,335	ffffffff,ffffffff,ffffffff,80000000	N0	en-US
007501	ok	-79,228,162,514,264,337,593,543,950,335.0	ffffffff,ffffffff,ffffffff,80000000	N1	invariant
007502	ok	-79,228,162,514,264,337,593,543,950,335.0	ffffffff,ffffffff,ffffffff,80000000	N1	en-US
007503	ok	-79,228,162,514,264,337,593,543,950,335.00	ffffffff,ffffffff,ffffffff,80000000	N2	invariant
007504	ok	-79,228,162,514,264,337,593,543,950,335.00	ffffffff,ffffffff,ffffffff,80000000	N2	en-US
007505	ok	-79,228,162,514,264,337,593,543,950,335.000	ffffffff,ffffffff,ffffffff,80000000	N3	invariant
007506	ok	-79,228,162,514,264,337,593,543,950,335.000	ffffffff,ffffffff,ffffffff,80000000	N3	en-US
007507	ok	-79,228,162,514,264,337,593,543,950,335.0000	ffffffff,ffffffff,ffffffff,80000000	N4	invariant
007508	ok	-79,228,162,514,264,337,593,543,950,335.0000	ffffffff,ffffffff,ffffffff,80000000	N4	en-US
007509	ok	-79,228,162,514,264,337,593,543,950,335.00000	ffffffff,ffffffff,ffffffff,80000000	N5	invariant
007510	ok	-79,228,162,514,264,337,593,543,950,335.00000	ffffffff,ffffffff,ffffffff,80000000	N5	en-US
007511	ok	-79,228,162,514,264,337,593,543,950,335.000000	ffffffff,ffffffff,ffffffff,80000000	N6	invariant
007512	ok	-79,228,162,514,264,337,593,543,950,335.000000	ffffffff,ffffffff,ffffffff,80000000	N6	en-US
007513	ok	-79,228,162,514,264,337,593,543,950,335.0000000	ffffffff,ffffffff,ffffffff,80000000	N7	invariant
007514	ok	-79,228,162,514,264,337,593,543,950,335.0000000	ffffffff,ffffffff,ffffffff,80000000	N7	en-US
007515	ok	-79,228,162,514,264,337,593,543,950,335.00000000	ffffffff,ffffffff,ffffffff,80000000	N8	invariant
007516	ok	-79,228,162,514,264,337,593,543,950,335.00000000	ffffffff,ffffffff,ffffffff,80000000	N8	en-US
007517	ok	-79,228,162,514,264,337,593,543,950,335.000000000	ffffffff,ffffffff,ffffffff,80000000	N9	invariant
007518	ok	-79,228,162,514,264,337,593,543,950,335.000000000	ffffffff,ffffffff,ffffffff,80000000	N9	en-US
