# generated by testdata/gen -- do not edit; run `make testdata`
# id	outcome	result	a	format	culture
001452	ok	1E-28	00000001,00000000,00000000,001c0000	0E0	en-US
001453	ok	0	00000001,00000000,00000000,001c0000	0;(0)	invariant
001454	ok	0	00000001,00000000,00000000,001c0000	0;(0)	en-US
001455	ok	zero	00000001,00000000,00000000,001c0000	0;(0);zero	invariant
001456	ok	zero	00000001,00000000,00000000,001c0000	0;(0);zero	en-US
001457	ok	-	00000001,00000000,00000000,001c0000	#,##0.00;(#,##0.00);-	invariant
001458	ok	-	00000001,00000000,00000000,001c0000	#,##0.00;(#,##0.00);-	en-US
001459	ok	#0	00000001,00000000,00000000,001c0000	\\#0	invariant
001460	ok	#0	00000001,00000000,00000000,001c0000	\\#0	en-US
001461	ok	lit0	00000001,00000000,00000000,001c0000	'lit'0	invariant
001462	ok	lit0	00000001,00000000,00000000,001c0000	'lit'0	en-US
001463	ok	q0	00000001,00000000,00000000,001c0000	"q"0	invariant
001464	ok	q0	00000001,00000000,00000000,001c0000	"q"0	en-US
001465	ok	0x	00000001,00000000,00000000,001c0000	0'x'	invariant
001466	ok	0x	00000001,00000000,00000000,001c0000	0'x'	en-US
001467	ok	0 units	00000001,00000000,00000000,001c0000	0 'units'	invariant
001468	ok	0 units	00000001,00000000,00000000,001c0000	0 'units'	en-US
001469	ok	0.00 %	00000001,00000000,00000000,001c0000	0.00 %	invariant
001470	ok	0.00 %	00000001,00000000,00000000,001c0000	0.00 %	en-US
001471	ok	$0.00	00000001,00000000,00000000,001c0000	$#,##0.00	invariant
001472	ok	$0.00	00000001,00000000,00000000,001c0000	$#,##0.00	en-US
001473	ok	0.00 EUR	00000001,00000000,00000000,001c0000	#,##0.00 EUR	invariant
001474	ok	0.00 EUR	00000001,00000000,00000000,001c0000	#,##0.00 EUR	en-US
001475	ok	0.0000000000000000000000000001	00000001,00000000,00000000,001c0000	\e	invariant
001476	ok	0.0000000000000000000000000001	00000001,00000000,00000000,001c0000	\e	en-US
001477	ok	abc	00000001,00000000,00000000,001c0000	abc	invariant
001478	ok	abc	00000001,00000000,00000000,001c0000	abc	en-US
001479	ok	0000000000000000000000000000000000	00000001,00000000,00000000,001c0000	0000000000000000000000000000000000	invariant
001480	ok	0000000000000000000000000000000000	00000001,00000000,00000000,001c0000	0000000000000000000000000000000000	en-US
001481	ok	\e	00000001,00000000,00000000,801c0000	#	invariant
001482	ok	\e	00000001,00000000,00000000,801c0000	#	en-US
001483	ok	0	00000001,00000000,00000000,801c0000	0	invariant
001484	ok	0	00000001,00000000,00000000,801c0000	0	en-US
001485	ok	0.0	00000001,00000000,00000000,801c0000	0.0	invariant
001486	ok	0.0	00000001,00000000,00000000,801c0000	0.0	en-US
001487	ok	0.00	00000001,00000000,00000000,801c0000	0.00	invariant
001488	ok	0.00	00000001,00000000,00000000,801c0000	0.00	en-US
001489	ok	\e	00000001,00000000,00000000,801c0000	#.##	invariant
001490	ok	\e	00000001,00000000,00000000,801c0000	#.##	en-US
001491	ok	.00	00000001,00000000,00000000,801c0000	#.00	invariant
001492	ok	.00	00000001,00000000,00000000,801c0000	#.00	en-US
001493	ok	0	00000001,00000000,00000000,801c0000	0.###	invariant
001494	ok	0	00000001,00000000,00000000,801c0000	0.###	en-US
001495	ok	\e	00000001,00000000,00000000,801c0000	#,#	invariant
001496	ok	\e	00000001,00000000,00000000,801c0000	#,#	en-US
001497	ok	0	00000001,00000000,00000000,801c0000	#,##0	invariant
001498	ok	0	00000001,00000000,00000000,801c0000	#,##0	en-US
001499	ok	0.00	00000001,00000000,00000000,801c0000	#,##0.00	invariant
001500	ok	0.00	00000001,00000000,00000000,801c0000	#,##0.00	en-US
001501	ok	\e	00000001,00000000,00000000,801c0000	#,,	invariant
001502	ok	\e	00000001,00000000,00000000,801c0000	#,,	en-US
001503	ok	0	00000001,00000000,00000000,801c0000	#,##0,,	invariant
001504	ok	0	00000001,00000000,00000000,801c0000	#,##0,,	en-US
001505	ok	0%	00000001,00000000,00000000,801c0000	0%	invariant
001506	ok	0%	00000001,00000000,00000000,801c0000	0%	en-US
001507	ok	%	00000001,00000000,00000000,801c0000	#.##%	invariant
001508	ok	%	00000001,00000000,00000000,801c0000	#.##%	en-US
001509	ok	0.0%	00000001,00000000,00000000,801c0000	0.0%	invariant
001510	ok	0.0%	00000001,00000000,00000000,801c0000	0.0%	en-US
001511	ok	00000	00000001,00000000,00000000,801c0000	00000	invariant
001512	ok	00000	00000001,00000000,00000000,801c0000	00000	en-US
001513	ok	00	00000001,00000000,00000000,801c0000	###00.##	invariant
001514	ok	00	00000001,00000000,00000000,801c0000	###00.##	en-US
001515	ok	\e	00000001,00000000,00000000,801c0000	.##	invariant
001516	ok	\e	00000001,00000000,00000000,801c0000	.##	en-US
001517	ok	\e	00000001,00000000,00000000,801c0000	#.	invariant
001518	ok	\e	00000001,00000000,00000000,801c0000	#.	en-US
001519	ok	-1.0E-28	00000001,00000000,00000000,801c0000	0.0E+0	invariant
001520	ok	-1.0E-28	00000001,00000000,00000000,801c0000	0.0E+0	en-US
001521	ok	-1.0E-28	00000001,00000000,00000000,801c0000	0.0E-0	invariant
001522	ok	-1.0E-28	00000001,00000000,00000000,801c0000	0.0E-0	en-US
001523	ok	-1E-28	00000001,00000000,00000000,801c0000	#.##E+00	invariant
001524	ok	-1E-28	00000001,00000000,00000000,801c0000	#.##E+00	en-US
001525	ok	-1E-28	00000001,00000000,00000000,801c0000	0E0	invariant
001526	ok	-1E-28	00000001,00000000,00000000,801c0000	0E0	en-US
001527	ok	0	00000001,00000000,00000000,801c0000	0;(0)	invariant
001528	ok	0	00000001,00000000,00000000,801c0000	0;(0)	en-US
001529	ok	zero	00000001,00000000,00000000,801c0000	0;(0);zero	invariant
001530	ok	zero	00000001,00000000,00000000,801c0000	0;(0);zero	en-US
001531	ok	-	00000001,00000000,00000000,801c0000	#,##0.00;(#,##0.00);-	invariant
001532	ok	-	00000001,00000000,00000000,801c0000	#,##0.00;(#,##0.00);-	en-US
001533	ok	#0	00000001,00000000,00000000,801c0000	\\#0	invariant
001534	ok	#0	00000001,00000000,00000000,801c0000	\\#0	en-US
001535	ok	lit0	00000001,00000000,00000000,801c0000	'lit'0	invariant
001536	ok	lit0	00000001,00000000,00000000,801c0000	'lit'0	en-US
001537	ok	q0	00000001,00000000,00000000,801c0000	"q"0	invariant
001538	ok	q0	00000001,00000000,00000000,801c0000	"q"0	en-US
001539	ok	0x	00000001,00000000,00000000,801c0000	0'x'	invariant
001540	ok	0x	00000001,00000000,00000000,801c0000	0'x'	en-US
001541	ok	0 units	00000001,00000000,00000000,801c0000	0 'units'	invariant
001542	ok	0 units	00000001,00000000,00000000,801c0000	0 'units'	en-US
001543	ok	0.00 %	00000001,00000000,00000000,801c0000	0.00 %	invariant
001544	ok	0.00 %	00000001,00000000,00000000,801c0000	0.00 %	en-US
001545	ok	$0.00	00000001,00000000,00000000,801c0000	$#,##0.00	invariant
001546	ok	$0.00	00000001,00000000,00000000,801c0000	$#,##0.00	en-US
001547	ok	0.00 EUR	00000001,00000000,00000000,801c0000	#,##0.00 EUR	invariant
001548	ok	0.00 EUR	00000001,00000000,00000000,801c0000	#,##0.00 EUR	en-US
001549	ok	-0.0000000000000000000000000001	00000001,00000000,00000000,801c0000	\e	invariant
001550	ok	-0.0000000000000000000000000001	00000001,00000000,00000000,801c0000	\e	en-US
001551	ok	abc	00000001,00000000,00000000,801c0000	abc	invariant
001552	ok	abc	00000001,00000000,00000000,801c0000	abc	en-US
001553	ok	0000000000000000000000000000000000	00000001,00000000,00000000,801c0000	0000000000000000000000000000000000	invariant
001554	ok	0000000000000000000000000000000000	00000001,00000000,00000000,801c0000	0000000000000000000000000000000000	en-US
001555	ok	6	038e38e3,593f628d,b3827a7d,001c0000	#	invariant
001556	ok	6	038e38e3,593f628d,b3827a7d,001c0000	#	en-US
001557	ok	6	038e38e3,593f628d,b3827a7d,001c0000	0	invariant
001558	ok	6	038e38e3,593f628d,b3827a7d,001c0000	0	en-US
001559	ok	5.6	038e38e3,593f628d,b3827a7d,001c0000	0.0	invariant
001560	ok	5.6	038e38e3,593f628d,b3827a7d,001c0000	0.0	en-US
001561	ok	5.56	038e38e3,593f628d,b3827a7d,001c0000	0.00	invariant
001562	ok	5.56	038e38e3,593f628d,b3827a7d,001c0000	0.00	en-US
001563	ok	5.56	038e38e3,593f628d,b3827a7d,001c0000	#.##	invariant
001564	ok	5.56	038e38e3,593f628d,b3827a7d,001c0000	#.##	en-US
001565	ok	5.56	038e38e3,593f628d,b3827a7d,001c0000	#.00	invariant
001566	ok	5.56	038e38e3,593f628d,b3827a7d,001c0000	#.00	en-US
001567	ok	5.556	038e38e3,593f628d,b3827a7d,001c0000	0.###	invariant
001568	ok	5.556	038e38e3,593f628d,b3827a7d,001c0000	0.###	en-US
001569	ok	6	038e38e3,593f628d,b3827a7d,001c0000	#,#	invariant
001570	ok	6	038e38e3,593f628d,b3827a7d,001c0000	#,#	en-US
001571	ok	6	038e38e3,593f628d,b3827a7d,001c0000	#,##0	invariant
001572	ok	6	038e38e3,593f628d,b3827a7d,001c0000	#,##0	en-US
001573	ok	5.56	038e38e3,593f628d,b3827a7d,001c0000	#,##0.00	invariant
001574	ok	5.56	038e38e3,593f628d,b3827a7d,001c0000	#,##0.00	en-US
001575	ok	\e	038e38e3,593f628d,b3827a7d,001c0000	#,,	invariant
001576	ok	\e	038e38e3,593f628d,b3827a7d,001c0000	#,,	en-US
001577	ok	0	038e38e3,593f628d,b3827a7d,001c0000	#,##0,,	invariant
001578	ok	0	038e38e3,593f628d,b3827a7d,001c0000	#,##0,,	en-US
001579	ok	556%	038e38e3,593f628d,b3827a7d,001c0000	0%	invariant
001580	ok	556%	038e38e3,593f628d,b3827a7d,001c0000	0%	en-US
001581	ok	555.56%	038e38e3,593f628d,b3827a7d,001c0000	#.##%	invariant
001582	ok	555.56%	038e38e3,593f628d,b3827a7d,001c0000	#.##%	en-US
001583	ok	555.6%	038e38e3,593f628d,b3827a7d,001c0000	0.0%	invariant
001584	ok	555.6%	038e38e3,593f628d,b3827a7d,001c0000	0.0%	en-US
001585	ok	00006	038e38e3,593f628d,b3827a7d,001c0000	00000	invariant
001586	ok	00006	038e38e3,593f628d,b3827a7d,001c0000	00000	en-US
001587	ok	05.56	038e38e3,593f628d,b3827a7d,001c0000	###00.##	invariant
001588	ok	05.56	038e38e3,593f628d,b3827a7d,001c0000	###00.##	en-US
001589	ok	5.56	038e38e3,593f628d,b3827a7d,001c0000	.##	invariant
001590	ok	5.56	038e38e3,593f628d,b3827a7d,001c0000	.##	en-US
001591	ok	6	038e38e3,593f628d,b3827a7d,001c0000	#.	invariant
001592	ok	6	038e38e3,593f628d,b3827a7d,001c0000	#.	en-US
001593	ok	5.6E+0	038e38e3,593f628d,b3827a7d,001c0000	0.0E+0	invariant
001594	ok	5.6E+0	038e38e3,593f628d,b3827a7d,001c0000	0.0E+0	en-US
001595	ok	5.6E0	038e38e3,593f628d,b3827a7d,001c0000	0.0E-0	invariant
001596	ok	5.6E0	038e38e3,593f628d,b3827a7d,001c0000	0.0E-0	en-US
001597	ok	5.56E+00	038e38e3,593f628d,b3827a7d,001c0000	#.##E+00	invariant
001598	ok	5.56E+00	038e38e3,593f628d,b3827a7d,001c0000	#.##E+00	en-US
001599	ok	6E0	038e38e3,593f628d,b3827a7d,001c0000	0E0	invariant
001600	ok	6E0	038e38e3,593f628d,b3827a7d,001c0000	0E0	en-US
001601	ok	6	038e38e3,593f628d,b3827a7d,001c0000	0;(0)	invariant
001602	ok	6	038e38e3,593f628d,b3827a7d,001c0000	0;(0)	en-US
001603	ok	6	038e38e3,593f628d,b3827a7d,001c0000	0;(0);zero	invariant
001604	ok	6	038e38e3,593f628d,b3827a7d,001c0000	0;(0);zero	en-US
001605	ok	5.56	038e38e3,593f628d,b3827a7d,001c0000	#,##0.00;(#,##0.00);-	invariant
001606	ok	5.56	038e38e3,593f628d,b3827a7d,001c0000	#,##0.00;(#,##0.00);-	en-US
001607	ok	#6	038e38e3,593f628d,b3827a7d,001c0000	\\#0	invariant
001608	ok	#6	038e38e3,593f628d,b3827a7d,001c0000	\\#0	en-US
001609	ok	lit6	038e38e3,593f628d,b3827a7d,001c0000	'lit'0	invariant
001610	ok	lit6	038e38e3,593f628d,b3827a7d,001c0000	'lit'0	en-US
001611	ok	q6	038e38e3,593f628d,b3827a7d,001c0000	"q"0	invariant
001612	ok	q6	038e38e3,593f628d,b3827a7d,001c0000	"q"0	en-US
001613	ok	6x	038e38e3,593f628d,b3827a7d,001c0000	0'x'	invariant
001614	ok	6x	038e38e3,593f628d,b3827a7d,001c0000	0'x'	en-US
001615	ok	6 units	038e38e3,593f628d,b3827a7d,001c0000	0 'units'	invariant
001616	ok	6 units	038e38e3,593f628d,b3827a7d,001c0000	0 'units'	en-US
001617	ok	555.56 %	038e38e3,593f628d,b3827a7d,001c0000	0.00 %	invariant
001618	ok	555.56 %	038e38e3,593f628d,b3827a7d,001c0000	0.00 %	en-US
001619	ok	$5.56	038e38e3,593f628d,b3827a7d,001c0000	$#,##0.00	invariant
001620	ok	$5.56	038e38e3,593f628d,b3827a7d,001c0000	$#,##0.00	en-US
001621	ok	5.56 EUR	038e38e3,593f628d,b3827a7d,001c0000	#,##0.00 EUR	invariant
001622	ok	5.56 EUR	038e38e3,593f628d,b3827a7d,001c0000	#,##0.00 EUR	en-US
001623	ok	5.5555555555555555555555555555	038e38e3,593f628d,b3827a7d,001c0000	\e	invariant
001624	ok	5.5555555555555555555555555555	038e38e3,593f628d,b3827a7d,001c0000	\e	en-US
001625	ok	abc	038e38e3,593f628d,b3827a7d,001c0000	abc	invariant
001626	ok	abc	038e38e3,593f628d,b3827a7d,001c0000	abc	en-US
001627	ok	0000000000000000000000000000000006	038e38e3,593f628d,b3827a7d,001c0000	0000000000000000000000000000000000	invariant
001628	ok	0000000000000000000000000000000006	038e38e3,593f628d,b3827a7d,001c0000	0000000000000000000000000000000000	en-US
001629	ok	79228162514264337593543950334	fffffffe,ffffffff,ffffffff,00000000	#	invariant
001630	ok	79228162514264337593543950334	fffffffe,ffffffff,ffffffff,00000000	#	en-US
001631	ok	79228162514264337593543950334	fffffffe,ffffffff,ffffffff,00000000	0	invariant
001632	ok	79228162514264337593543950334	fffffffe,ffffffff,ffffffff,00000000	0	en-US
001633	ok	79228162514264337593543950334.0	fffffffe,ffffffff,ffffffff,00000000	0.0	invariant
001634	ok	79228162514264337593543950334.0	fffffffe,ffffffff,ffffffff,00000000	0.0	en-US
001635	ok	79228162514264337593543950334.00	fffffffe,ffffffff,ffffffff,00000000	0.00	invariant
001636	ok	79228162514264337593543950334.00	fffffffe,ffffffff,ffffffff,00000000	0.00	en-US
001637	ok	79228162514264337593543950334	fffffffe,ffffffff,ffffffff,00000000	#.##	invariant
001638	ok	79228162514264337593543950334	fffffffe,ffffffff,ffffffff,00000000	#.##	en-US
001639	ok	79228162514264337593543950334.00	fffffffe,ffffffff,ffffffff,00000000	#.00	invariant
001640	ok	79228162514264337593543950334.00	fffffffe,ffffffff,ffffffff,00000000	#.00	en-US
001641	ok	79228162514264337593543950334	fffffffe,ffffffff,ffffffff,00000000	0.###	invariant
001642	ok	79228162514264337593543950334	fffffffe,ffffffff,ffffffff,00000000	0.###	en-US
001643	ok	79,228,162,514,264,337,593,543,950,334	fffffffe,ffffffff,ffffffff,00000000	#,#	invariant
001644	ok	79,228,162,514,264,337,593,543,950,334	fffffffe,ffffffff,ffffffff,00000000	#,#	en-US
001645	ok	79,228,162,514,264,337,593,543,950,334	fffffffe,ffffffff,ffffffff,00000000	#,##0	invariant
001646	ok	79,228,162,514,264,337,593,543,950,334	fffffffe,ffffffff,ffffffff,00000000	#,##0	en-US
001647	ok	79,228,162,514,264,337,593,543,950,334.00	fffffffe,ffffffff,ffffffff,00000000	#,##0.00	invariant
001648	ok	79,228,162,514,264,337,593,543,950,334.00	fffffffe,ffffffff,ffffffff,00000000	#,##0.00	en-US
001649	ok	79228162514264337593544	fffffffe,ffffffff,ffffffff,00000000	#,,	invariant
001650	ok	79228162514264337593544	fffffffe,ffffffff,ffffffff,00000000	#,,	en-US
001651	ok	79,228,162,514,264,337,593,544	fffffffe,ffffffff,ffffffff,00000000	#,##0,,	invariant
001652	ok	79,228,162,514,264,337,593,544	fffffffe,ffffffff,ffffffff,00000000	#,##0,,	en-US
001653	ok	7922816251426433759354395033400%	fffffffe,ffffffff,ffffffff,00000000	0%	invariant
001654	ok	7922816251426433759354395033400%	fffffffe,ffffffff,ffffffff,00000000	0%	en-US
001655	ok	7922816251426433759354395033400%	fffffffe,ffffffff,ffffffff,00000000	#.##%	invariant
001656	ok	7922816251426433759354395033400%	fffffffe,ffffffff,ffffffff,00000000	#.##%	en-US
001657	ok	7922816251426433759354395033400.0%	fffffffe,ffffffff,ffffffff,00000000	0.0%	invariant
001658	ok	7922816251426433759354395033400.0%	fffffffe,ffffffff,ffffffff,00000000	0.0%	en-US
001659	ok	79228162514264337593543950334	fffffffe,ffffffff,ffffffff,00000000	00000	invariant
001660	ok	79228162514264337593543950334	fffffffe,ffffffff,ffffffff,00000000	00000	en-US
001661	ok	79228162514264337593543950334	fffffffe,ffffffff,ffffffff,00000000	###00.##	invariant
001662	ok	79228162514264337593543950334	fffffffe,ffffffff,ffffffff,00000000	###00.##	en-US
001663	ok	79228162514264337593543950334	fffffffe,ffffffff,ffffffff,00000000	.##	invariant
001664	ok	79228162514264337593543950334	fffffffe,ffffffff,ffffffff,00000000	.##	en-US
001665	ok	79228162514264337593543950334	fffffffe,ffffffff,ffffffff,00000000	#.	invariant
001666	ok	79228162514264337593543950334	fffffffe,ffffffff,ffffffff,00000000	#.	en-US
001667	ok	7.9E+28	fffffffe,ffffffff,ffffffff,00000000	0.0E+0	invariant
001668	ok	7.9E+28	fffffffe,ffffffff,ffffffff,00000000	0.0E+0	en-US
001669	ok	7.9E28	fffffffe,ffffffff,ffffffff,00000000	0.0E-0	invariant
001670	ok	7.9E28	fffffffe,ffffffff,ffffffff,00000000	0.0E-0	en-US
001671	ok	7.92E+28	fffffffe,ffffffff,ffffffff,00000000	#.##E+00	invariant
001672	ok	7.92E+28	fffffffe,ffffffff,ffffffff,00000000	#.##E+00	en-US
001673	ok	8E28	fffffffe,ffffffff,ffffffff,00000000	0E0	invariant
001674	ok	8E28	fffffffe,ffffffff,ffffffff,00000000	0E0	en-US
001675	ok	79228162514264337593543950334	fffffffe,ffffffff,ffffffff,00000000	0;(0)	invariant
001676	ok	79228162514264337593543950334	fffffffe,ffffffff,ffffffff,00000000	0;(0)	en-US
001677	ok	79228162514264337593543950334	fffffffe,ffffffff,ffffffff,00000000	0;(0);zero	invariant
001678	ok	79228162514264337593543950334	fffffffe,ffffffff,ffffffff,00000000	0;(0);zero	en-US
001679	ok	79,228,162,514,264,337,593,543,950,334.00	fffffffe,ffffffff,ffffffff,00000000	#,##0.00;(#,##0.00);-	invariant
001680	ok	79,228,162,514,264,337,593,543,950,334.00	fffffffe,ffffffff,ffffffff,00000000	#,##0.00;(#,##0.00);-	en-US
001681	ok	#79228162514264337593543950334	fffffffe,ffffffff,ffffffff,00000000	\\#0	invariant
001682	ok	#79228162514264337593543950334	fffffffe,ffffffff,ffffffff,00000000	\\#0	en-US
001683	ok	lit79228162514264337593543950334	fffffffe,ffffffff,ffffffff,00000000	'lit'0	invariant
001684	ok	lit79228162514264337593543950334	fffffffe,ffffffff,ffffffff,00000000	'lit'0	en-US
001685	ok	q79228162514264337593543950334	fffffffe,ffffffff,ffffffff,00000000	"q"0	invariant
001686	ok	q79228162514264337593543950334	fffffffe,ffffffff,ffffffff,00000000	"q"0	en-US
001687	ok	79228162514264337593543950334x	fffffffe,ffffffff,ffffffff,00000000	0'x'	invariant
001688	ok	79228162514264337593543950334x	fffffffe,ffffffff,ffffffff,00000000	0'x'	en-US
001689	ok	79228162514264337593543950334 units	fffffffe,ffffffff,ffffffff,00000000	0 'units'	invariant
001690	ok	79228162514264337593543950334 units	fffffffe,ffffffff,ffffffff,00000000	0 'units'	en-US
001691	ok	7922816251426433759354395033400.00 %	fffffffe,ffffffff,ffffffff,00000000	0.00 %	invariant
001692	ok	7922816251426433759354395033400.00 %	fffffffe,ffffffff,ffffffff,00000000	0.00 %	en-US
001693	ok	$79,228,162,514,264,337,593,543,950,334.00	fffffffe,ffffffff,ffffffff,00000000	$#,##0.00	invariant
001694	ok	$79,228,162,514,264,337,593,543,950,334.00	fffffffe,ffffffff,ffffffff,00000000	$#,##0.00	en-US
001695	ok	79,228,162,514,264,337,593,543,950,334.00 EUR	fffffffe,ffffffff,ffffffff,00000000	#,##0.00 EUR	invariant
001696	ok	79,228,162,514,264,337,593,543,950,334.00 EUR	fffffffe,ffffffff,ffffffff,00000000	#,##0.00 EUR	en-US
001697	ok	79228162514264337593543950334	fffffffe,ffffffff,ffffffff,00000000	\e	invariant
001698	ok	79228162514264337593543950334	fffffffe,ffffffff,ffffffff,00000000	\e	en-US
001699	ok	abc	fffffffe,ffffffff,ffffffff,00000000	abc	invariant
001700	ok	abc	fffffffe,ffffffff,ffffffff,00000000	abc	en-US
001701	ok	0000079228162514264337593543950334	fffffffe,ffffffff,ffffffff,00000000	0000000000000000000000000000000000	invariant
001702	ok	0000079228162514264337593543950334	fffffffe,ffffffff,ffffffff,00000000	0000000000000000000000000000000000	en-US
001703	ok	27703302467091960609331880	6fba1e6c,fe0145d0,5983a27b,00030000	#	invariant
001704	ok	27703302467091960609331880	6fba1e6c,fe0145d0,5983a27b,00030000	#	en-US
001705	ok	27703302467091960609331880	6fba1e6c,fe0145d0,5983a27b,00030000	0	invariant
001706	ok	27703302467091960609331880	6fba1e6c,fe0145d0,5983a27b,00030000	0	en-US
001707	ok	27703302467091960609331879.5	6fba1e6c,fe0145d0,5983a27b,00030000	0.0	invariant
001708	ok	27703302467091960609331879.5	6fba1e6c,fe0145d0,5983a27b,00030000	0.0	en-US
001709	ok	27703302467091960609331879.53	6fba1e6c,fe0145d0,5983a27b,00030000	0.00	invariant
001710	ok	27703302467091960609331879.53	6fba1e6c,fe0145d0,5983a27b,00030000	0.00	en-US
001711	ok	27703302467091960609331879.53	6fba1e6c,fe0145d0,5983a27b,00030000	#.##	invariant
001712	ok	27703302467091960609331879.53	6fba1e6c,fe0145d0,5983a27b,00030000	#.##	en-US
001713	ok	27703302467091960609331879.53	6fba1e6c,fe0145d0,5983a27b,00030000	#.00	invariant
